PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,PLAYER_SLUG,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,HEIGHT,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,GAMES_PLAYED_CURRENT_SEASON_FLAG,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,NBA_FLAG,GAMES_PLAYED_FLAG,DRAFT_YEAR,DRAFT_ROUND,DRAFT_NUMBER,GREATEST_75_FLAG,player_id
1714,Robert,Traylor,Robert Traylor,"Traylor, Robert",R. Traylor,robert-traylor,1977-02-01T00:00:00,Michigan,USA,Michigan/USA,6-8,284,8,32,Forward-Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,robert_traylor,1998,2004,N,Y,Y,1998,1,6,N,1714
2401,Nikoloz,Tskitishvili,Nikoloz Tskitishvili,"Tskitishvili, Nikoloz",N. Tskitishvili,nikoloz-tskitishvili,1983-04-14T00:00:00,Benetton Treviso,Georgia,Benetton Treviso/Georgia,7-0,225,5,15,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,nikoloz_tskitishvili,2002,2005,N,Y,Y,2002,1,5,N,2401
2757,Beno,Udrih,Beno Udrih,"Udrih, Beno",B. Udrih,beno-udrih,1982-07-05T00:00:00,Olimpia Milano,Slovenia,Olimpia Milano/Slovenia,6-3,205,14,19,Guard,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,beno_udrih,2004,2016,N,Y,Y,2004,1,28,N,2757
1496,Keith,Van Horn,Keith Van Horn,"Van Horn, Keith",K. Van Horn,keith-van-horn,1975-10-23T00:00:00,Utah,USA,Utah/USA,6-10,245,10,2,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,keith_van horn,1997,2005,N,Y,Y,1997,1,2,N,1496
2760,Anderson,Varejao,Anderson Varejao,"Varejao, Anderson",A. Varejao,anderson-varejao,1982-09-28T00:00:00,FC Barcelona,Brazil,FC Barcelona/Brazil,6-11,260,14,,Forward,Inactive,N,0,,,,,anderson_varejao,2004,2020,N,Y,Y,2004,2,30,N,2760
1521,Jacque,Vaughn,Jacque Vaughn,"Vaughn, Jacque",J. Vaughn,jacque-vaughn,1975-02-11T00:00:00,Kansas,USA,Kansas/USA,6-1,190,13,11,Guard,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,jacque_vaughn,1997,2008,N,Y,Y,1997,1,27,N,1521
2063,Jake,Voskuhl,Jake Voskuhl,"Voskuhl, Jake",J. Voskuhl,jake-voskuhl,1977-11-01T00:00:00,Connecticut,USA,Connecticut/USA,6-11,255,10,77,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,jake_voskuhl,2000,2008,N,Y,Y,2000,2,33,N,2063
2761,Jackson,Vroman,Jackson Vroman,"Vroman, Jackson",J. Vroman,jackson-vroman,1981-06-06T00:00:00,Iowa State,USA,Iowa State/USA,6-10,220,2,,Forward-Center,Inactive,N,0,,,,,jackson_vroman,2004,2005,N,Y,Y,2004,2,31,N,2761
2756,Sasha,Vujacic,Sasha Vujacic,"Vujacic, Sasha",S. Vujacic,sasha-vujacic,1984-03-08T00:00:00,Udine,Slovenia,Udine/Slovenia,6-7,195,11,18,Guard,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,sasha_vujacic,2004,2016,N,Y,Y,2004,1,27,N,2756
2548,Dwyane,Wade,Dwyane Wade,"Wade, Dwyane",D. Wade,dwyane-wade,1982-01-17T00:00:00,Marquette,USA,Marquette/USA,6-4,220,17,3,Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,dwyane_wade,2003,2018,N,Y,Y,2003,1,5,Y,2548
952,Antoine,Walker,Antoine Walker,"Walker, Antoine",A. Walker,antoine-walker,1976-08-12T00:00:00,Kentucky,USA,Kentucky/USA,6-9,245,13,24,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,antoine_walker,1996,2007,Y,Y,Y,1996,1,6,N,952
1112,Ben,Wallace,Ben Wallace,"Wallace, Ben",B. Wallace,ben-wallace,1974-09-10T00:00:00,Virginia Union,USA,Virginia Union/USA,6-9,240,17,6,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,ben_wallace,1996,2011,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1112
2222,Gerald,Wallace,Gerald Wallace,"Wallace, Gerald",G. Wallace,gerald-wallace,1982-07-23T00:00:00,Alabama,USA,Alabama/USA,6-7,220,15,45,Forward,Inactive,N,1610612766,Bobcats,CHA,hornets,Charlotte,gerald_wallace,2001,2014,N,Y,Y,2001,1,25,N,2222
739,Rasheed,Wallace,Rasheed Wallace,"Wallace, Rasheed",R. Wallace,rasheed-wallace,1974-09-17T00:00:00,North Carolina,USA,North Carolina/USA,6-11,230,16,,Forward-Center,Inactive,N,0,,,,,rasheed_wallace,1995,2012,N,Y,Y,1995,1,4,N,739
2575,Luke,Walton,Luke Walton,"Walton, Luke",L. Walton,luke-walton,1980-03-28T00:00:00,Arizona,USA,Arizona/USA,6-8,235,11,4,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,luke_walton,2003,2012,N,Y,Y,2003,2,32,N,2575
2248,Earl,Watson,Earl Watson,"Watson, Earl",E. Watson,earl-watson,1979-06-12T00:00:00,UCLA,USA,UCLA/USA,6-1,199,13,17,Guard,Inactive,N,1610612760,Thunder,OKC,thunder,Oklahoma City,earl_watson,2001,2013,N,Y,Y,2001,2,39,N,2248
221,Clar.,Weatherspoon,Clar. Weatherspoon,"Weatherspoon, Clar.",C. Weatherspoon,clar-weatherspoon,1970-09-08T00:00:00,Southern Mississippi,USA,Southern Mississippi/USA,6-7,270,14,30,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,clar._weatherspoon,1992,2004,N,Y,Y,1992,1,9,N,221
185,Chris,Webber,Chris Webber,"Webber, Chris",C. Webber,chris-webber,1973-03-01T00:00:00,Michigan,USA,Michigan/USA,6-10,245,15,4,Forward-Center,Inactive,N,0,,,,,chris_webber,1993,2007,N,Y,Y,1993,1,1,N,185
1719,Bonzi,Wells,Bonzi Wells,"Wells, Bonzi",B. Wells,bonzi-wells,1976-09-28T00:00:00,Ball State,USA,Ball State/USA,6-5,210,11,24,Guard-Forward,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,bonzi_wells,1998,2007,N,Y,Y,1998,1,11,N,1719
2412,Jiri,Welsch,Jiri Welsch,"Welsch, Jiri",J. Welsch,jiri-welsch,1980-01-27T00:00:00,Union Olimpija,Czech Republic,Union Olimpija/Czech Republic,6-7,208,4,44,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,jiri_welsch,2002,2005,N,Y,Y,2002,1,16,N,2412
133,David,Wesley,David Wesley,"Wesley, David",D. Wesley,david-wesley,1970-11-14T00:00:00,Baylor,USA,Baylor/USA,6-1,203,15,4,Guard,Inactive,N,1610612766,Hornets,CHH,hornets,Charlotte,david_wesley,1993,2006,N,Y,Y,Undrafted,Undrafted,Undrafted,N,133
2561,David,West,David West,"West, David",D. West,david-west,1980-08-29T00:00:00,Xavier,USA,Xavier/USA,6-9,250,16,3,Forward,Inactive,N,1610612740,Hornets,NOH,pelicans,New Orleans,david_west,2003,2017,N,Y,Y,2003,1,18,N,2561
2753,Delonte,West,Delonte West,"West, Delonte",D. West,delonte-west,1983-07-26T00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-3,180,9,13,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,delonte_west,2004,2011,Y,Y,Y,2004,1,24,N,2753
2206,Rodney,White,Rodney White,"White, Rodney",R. White,rodney-white,1980-06-28T00:00:00,North Carolina-Charlotte,USA,North Carolina-Charlotte/USA,6-9,230,5,3,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,rodney_white,2001,2004,N,Y,Y,2001,1,9,N,2206
2404,Chris,Wilcox,Chris Wilcox,"Wilcox, Chris",C. Wilcox,chris-wilcox,1982-09-03T00:00:00,Maryland,USA,Maryland/USA,6-10,235,12,44,Forward-Center,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,chris_wilcox,2002,2012,N,Y,Y,2002,1,8,N,2404
2863,Damien,Wilkins,Damien Wilkins,"Wilkins, Damien",D. Wilkins,damien-wilkins,1980-01-11T00:00:00,Georgia,USA,Georgia/USA,6-6,217,10,,Guard-Forward,Inactive,N,0,,,,,damien_wilkins,2004,2017,Y,Y,Y,Undrafted,Undrafted,Undrafted,N,2863
2366,Mike,Wilks,Mike Wilks,"Wilks, Mike",M. Wilks,mike-wilks,1979-05-07T00:00:00,Rice,USA,Rice/USA,5-10,180,8,,Guard,Inactive,N,0,,,,,mike_wilks,2002,2009,N,Y,Y,Undrafted,Undrafted,Undrafted,N,2366
1425,Aaron,Williams,Aaron Williams,"Williams, Aaron",A. Williams,aaron-williams,1971-10-02T00:00:00,Xavier,USA,Xavier/USA,6-9,235,14,,Center-Forward,Inactive,N,0,,,,,aaron_williams,1993,2007,N,Y,Y,Undrafted,Undrafted,Undrafted,N,1425
677,Eric,Williams,Eric Williams,"Williams, Eric",E. Williams,eric-williams,1972-07-17T00:00:00,Providence,USA,Providence/USA,6-8,220,12,,Guard-Forward,Inactive,N,0,,,,,eric_williams,1995,2006,Y,Y,Y,1995,1,14,N,677
2421,Frank,Williams,Frank Williams,"Williams, Frank",F. Williams,frank-williams,1980-02-25T00:00:00,Illinois,USA,Illinois/USA,6-3,212,4,30,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,frank_williams,2002,2004,Y,Y,Y,2002,1,25,N,2421
1715,Jason,Williams,Jason Williams,"Williams, Jason",J. Williams,jason-williams,1975-11-18T00:00:00,Florida,USA,Florida/USA,6-1,180,12,,Guard,Inactive,N,0,,,,,jason_williams,1998,2010,N,Y,Y,1998,1,7,N,1715
966,Jerome,Williams,Jerome Williams,"Williams, Jerome",J. Williams,jerome-williams,1973-05-10T00:00:00,Georgetown,USA,Georgetown/USA,6-9,206,10,31,Forward-Center,Inactive,N,1610612765,Pistons,DET,pistons,Detroit,jerome_williams,1996,2004,N,Y,Y,1996,1,26,N,966
2590,Mo,Williams,Mo Williams,"Williams, Mo",M. Williams,mo-williams,1982-12-19T00:00:00,Alabama,USA,Alabama/USA,6-1,198,14,52,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,mo_williams,2003,2015,N,Y,Y,2003,2,47,N,2590
722,Corliss,Williamson,Corliss Williamson,"Williamson, Corliss",C. Williamson,corliss-williamson,1973-12-04T00:00:00,Arkansas,USA,Arkansas/USA,6-7,245,13,34,Forward,Inactive,N,1610612758,Kings,SAC,kings,Sacramento,corliss_williamson,1995,2006,N,Y,Y,1995,1,13,N,722
788,Kevin,Willis,Kevin Willis,"Willis, Kevin",K. Willis,kevin-willis,1962-09-06T00:00:00,Michigan State,USA,Michigan State/USA,7-0,245,22,45,Center-Forward,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,kevin_willis,1984,2006,N,Y,Y,1984,1,11,N,788
1897,Metta,World Peace,Metta World Peace,"World Peace, Metta",M. World Peace,metta-world-peace,1979-11-13T00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-7,260,18,37,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,metta_world peace,1999,2016,N,Y,Y,1999,1,16,N,1897
2748,Dorell,Wright,Dorell Wright,"Wright, Dorell",D. Wright,dorell-wright,1985-12-02T00:00:00,South Kent HS (CT),USA,South Kent HS (CT)/USA,6-9,205,12,11,Forward-Guard,Inactive,N,1610612748,Heat,MIA,heat,Miami,dorell_wright,2004,2015,Y,Y,Y,2004,1,19,N,2748
953,Lorenzen,Wright,Lorenzen Wright,"Wright, Lorenzen",L. Wright,lorenzen-wright,1975-11-04T00:00:00,Memphis,USA,Memphis/USA,6-11,255,14,55,Forward-Center,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,lorenzen_wright,1996,2008,N,Y,Y,1996,1,7,N,953
2397,Yao,Ming,Yao Ming,Yao Ming,Yao,yao-ming,1980-09-12T00:00:00,Shanghai,China,Shanghai/China,7-6,310,9,11,Center,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,ming_yao,2002,2010,N,Y,Y,2002,1,1,N,2397
